,PUF_ID,agecat,PPEDUC,PPETHM,PPGENDER,PPINCIMP,PPHHSIZE,fpl,PPREG4,PPREG9,FWB1_1,FWB1_5,FS2_3,SUBKNOWL1,ACT1_2,PROPPLAN_3,PROPPLAN_1,MANAGE1_2,MANAGE1_1,MANAGE1_3,SAVEHABIT,AUTOMATED_1,AUTOMATED_2,SAVINGSRANGES,HOUSING,HOUSERANGES,MORTGAGE,PRODHAVE_8,PRODUSE_1,PRODUSE_2,FWBscore,FSscore
3454,7292,3,3,1,1,1,5,1,3,6,1,5,4,5,3,3,3,2,2,3,4,0,0,3,1,3,2,0,1,0,14,52
3455,10465,5,3,4,1,8,2,3,4,8,4,1,2,5,5,5,2,5,5,5,6,1,1,5,1,3,2,0,0,0,70,55
3456,13033,4,3,2,1,6,2,3,4,9,3,3,2,6,4,4,3,3,4,2,6,1,1,3,2,5,-2,1,0,0,49,42
3457,7921,3,1,1,1,1,3,1,1,1,2,4,3,3,3,3,3,2,2,2,3,0,0,1,2,2,-2,0,0,0,37,40
3458,12452,5,2,1,2,6,2,3,1,1,4,1,3,5,5,4,4,5,5,5,6,1,1,5,1,1,1,0,0,0,68,62
3459,9071,2,4,1,1,7,2,3,3,5,4,2,2,4,3,4,4,4,5,1,5,1,0,6,2,2,-2,0,0,0,63,46
3460,9808,2,4,1,2,9,2,3,2,3,4,2,3,5,4,4,4,4,5,5,5,1,1,6,2,5,-2,0,0,0,61,48
3461,11677,4,3,1,2,1,3,1,1,2,4,3,3,4,4,4,3,5,5,5,6,0,0,6,1,5,1,0,0,0,55,49
3462,8837,2,3,1,1,8,3,3,2,3,4,3,3,4,4,4,5,5,5,5,6,1,1,4,3,5,-2,0,0,0,61,49
3463,9571,2,4,1,1,6,2,3,2,3,3,1,3,5,3,5,5,5,5,3,6,1,7,3,1,3,2,1,0,0,63,69
3464,8216,5,5,1,1,9,2,3,1,1,5,1,1,7,5,5,1,5,5,5,6,1,1,7,1,3,1,0,0,0,78,75
3465,12793,4,3,2,1,6,3,3,1,2,1,5,3,4,3,4,4,3,3,1,1,1,0,1,2,2,-2,1,0,0,29,35
3466,7152,2,2,1,2,6,3,3,3,5,2,3,4,4,3,4,3,3,3,2,4,1,0,6,2,3,-2,0,0,0,56,31
3467,12764,7,2,1,2,3,2,3,3,5,4,1,2,5,5,4,4,5,5,5,6,0,0,5,1,-1,-1,0,0,0,79,76
3468,9072,6,3,3,1,6,2,3,3,5,2,3,4,3,-1,3,4,4,4,4,3,0,0,5,1,3,1,0,0,0,56,29
3469,8838,2,5,1,2,9,2,3,3,5,4,1,2,5,3,3,4,2,5,2,6,1,1,7,1,7,3,0,0,0,65,50
3470,13611,7,1,1,2,2,1,2,3,5,3,3,3,5,4,4,4,4,5,4,5,7,1,99,1,99,99,0,0,0,68,48
3471,11435,4,2,1,1,2,1,3,1,2,4,3,2,6,4,5,5,5,5,5,6,1,0,6,2,3,-2,0,0,0,48,67
3472,11678,6,4,3,1,7,1,3,4,9,4,3,2,5,4,4,4,4,5,4,5,0,0,99,1,3,2,0,0,0,62,52
3473,13061,4,3,1,1,8,4,3,1,2,3,3,4,-1,4,4,2,3,5,5,6,1,1,4,1,3,1,1,0,0,48,55
3474,9073,1,3,4,2,1,1,1,4,9,4,5,3,4,4,4,4,4,5,5,5,7,1,4,2,4,-2,1,0,0,50,50
3475,10655,4,3,2,1,4,2,3,4,9,3,4,4,4,2,5,5,5,5,5,1,7,7,4,2,4,-2,0,0,0,53,68
3476,14051,6,2,1,2,2,2,2,4,9,2,3,3,3,3,2,2,3,5,5,2,7,7,4,1,3,2,0,0,0,53,49
3477,13165,2,4,1,2,5,5,2,2,3,5,5,2,5,4,5,4,5,5,5,6,1,1,6,2,5,-2,0,0,0,68,64
3478,10838,5,5,1,1,8,2,3,2,3,2,3,2,5,4,4,3,3,5,3,5,1,1,5,1,4,2,0,0,0,58,53
3479,13124,2,2,4,1,8,3,3,4,8,3,4,2,6,4,3,3,5,5,4,6,1,1,5,1,6,2,0,0,0,57,76
3480,7791,1,4,1,2,9,4,3,2,3,4,3,3,4,5,3,3,5,5,5,6,0,0,4,2,1,-2,1,0,0,70,64
3481,9311,3,2,1,1,2,4,1,3,5,1,3,2,5,3,3,4,3,1,1,3,7,1,2,2,4,-2,0,1,0,37,40
3482,12206,6,3,4,2,2,2,2,3,7,2,1,1,7,5,4,3,5,5,1,5,0,0,3,1,99,99,0,0,0,64,61
3483,13786,1,3,1,2,1,3,1,3,6,5,1,1,7,5,5,5,5,5,5,6,1,1,99,2,1,-2,0,0,0,86,85
3484,10992,4,3,4,1,5,5,2,3,5,3,3,3,5,4,4,4,4,4,3,4,0,1,3,1,6,2,0,0,0,49,41
3485,9074,4,5,4,2,9,2,3,1,2,5,1,4,5,5,5,3,4,5,5,6,1,1,7,1,1,1,0,0,0,79,68
3486,13160,2,3,2,2,2,2,2,3,6,1,3,4,2,1,1,1,2,4,1,1,7,0,1,2,2,-2,0,0,0,41,35
3487,7792,1,2,1,1,3,3,2,2,4,2,4,5,2,3,4,1,4,5,1,4,0,0,4,3,2,-2,0,0,0,41,35
3488,13767,5,2,1,1,7,2,3,2,3,4,4,3,3,4,4,3,3,4,5,5,1,0,6,1,4,2,0,0,0,60,42
3489,11775,2,5,1,1,8,2,3,2,3,3,2,2,6,4,5,5,4,5,5,6,1,1,5,1,5,3,1,0,0,60,60
3490,11290,7,2,1,1,7,2,3,3,5,4,5,3,6,3,3,3,3,5,5,4,7,1,99,1,99,99,0,0,0,62,45
3491,10993,1,2,3,1,7,3,3,4,9,2,4,3,3,2,4,4,5,5,5,4,0,1,2,3,4,-2,1,0,0,42,42
3492,13508,4,2,1,1,2,1,2,1,2,1,1,2,4,1,2,2,1,4,5,2,0,-1,3,2,7,-2,0,0,0,53,14
3493,9312,3,5,1,1,9,2,3,3,7,3,2,3,5,4,4,3,4,5,5,6,7,1,6,1,7,3,0,0,0,65,60
3494,7345,3,4,1,1,7,2,3,1,1,2,3,3,5,3,3,2,3,3,2,5,1,0,5,1,5,2,0,0,0,56,42
3495,7462,1,3,1,1,2,1,2,1,2,1,3,3,5,3,3,3,3,3,3,4,7,0,99,3,98,-2,0,0,0,39,42
3496,13913,3,2,1,1,7,3,3,2,3,3,5,3,4,5,5,5,5,5,5,5,7,7,2,2,98,-2,0,0,0,46,65
3497,7793,5,5,1,1,9,5,3,4,8,5,1,1,7,4,4,3,3,5,5,5,1,0,99,1,7,3,0,0,0,76,64
3498,13239,3,5,2,1,9,4,3,1,2,3,1,2,6,4,4,4,3,5,2,5,1,0,5,1,7,3,0,0,0,60,74
3499,8839,3,4,1,1,9,4,3,1,2,5,1,2,6,4,2,2,1,5,5,6,1,0,7,1,7,3,0,0,0,78,65
3500,9572,4,4,1,1,9,4,3,4,8,2,3,3,5,3,4,4,3,3,3,4,0,0,99,1,99,99,0,0,0,52,49
3501,7794,2,5,1,1,7,4,3,2,4,2,3,3,4,4,2,4,3,4,2,4,1,0,4,1,5,2,0,0,0,45,41
3502,10994,2,4,3,2,9,2,3,4,9,4,2,3,5,4,4,4,4,5,5,5,1,1,7,1,7,3,1,0,0,66,57
3503,9313,3,3,1,2,8,4,3,4,8,3,3,3,4,3,3,3,3,4,3,5,1,1,5,1,7,3,0,0,0,49,42
3504,10839,6,4,1,1,8,2,3,2,3,4,5,2,5,5,4,5,5,5,5,4,0,0,5,1,1,1,0,0,0,68,54
3505,9809,4,2,1,2,1,1,1,2,3,1,1,3,4,4,4,4,4,5,5,5,0,0,4,1,3,1,0,0,0,34,53
3506,8217,6,2,1,2,7,2,3,3,7,2,3,3,1,3,3,4,4,5,2,4,7,0,4,2,6,-2,0,0,0,45,23
3507,9573,2,4,1,1,6,2,3,4,8,3,3,3,5,4,5,5,4,5,5,5,1,0,3,1,5,3,1,0,0,57,55
3508,12765,5,5,1,1,9,2,3,3,5,5,2,1,6,5,4,5,5,5,5,6,1,0,6,1,6,2,0,0,0,73,65
3509,9314,5,4,1,1,5,3,3,2,4,1,4,3,4,2,2,2,2,2,3,2,7,7,99,1,2,1,0,0,0,35,41
3510,8218,2,4,1,1,1,2,1,3,5,1,5,3,5,4,4,4,5,4,3,6,0,0,3,2,3,-2,0,0,0,31,42
3511,11159,2,3,3,2,6,3,3,4,9,3,3,3,4,3,4,4,3,4,2,5,1,1,99,1,6,2,0,0,0,48,41
3512,11776,6,4,1,1,3,1,3,1,2,3,3,3,3,3,4,4,3,5,5,6,1,1,5,1,2,1,0,0,0,58,42
3513,11291,1,4,1,1,4,1,3,4,8,5,3,1,6,4,4,4,4,5,5,5,1,1,6,2,5,-2,1,0,0,68,85
3514,12578,2,5,4,1,4,2,3,3,7,4,4,4,4,4,4,4,4,4,4,5,1,1,5,1,7,3,0,1,0,49,55
3515,8840,1,4,4,2,1,1,1,2,3,2,3,3,5,4,4,4,4,5,5,5,7,1,99,2,5,-2,0,0,0,54,49
3516,13047,7,1,1,2,1,1,1,3,7,1,1,2,3,2,3,4,2,5,1,1,7,7,1,1,1,98,0,0,0,30,31
3517,10466,4,3,2,2,6,4,3,3,5,3,3,2,5,3,4,4,3,4,3,4,1,0,99,1,4,2,0,0,0,52,43
3518,7293,2,2,2,2,1,5,1,1,2,1,1,5,7,5,5,5,5,5,5,6,1,1,3,3,1,-2,0,0,0,52,79
3519,10022,4,3,4,2,5,2,3,3,7,1,2,1,5,3,4,4,3,3,3,3,7,7,3,1,4,1,1,1,1,57,51
3520,10995,3,5,1,1,8,3,3,4,9,4,4,3,5,3,3,3,2,2,3,3,1,1,99,1,99,99,0,0,0,45,46
3521,10023,5,4,1,2,7,3,3,2,3,3,2,4,4,3,4,4,4,3,5,5,1,0,99,1,1,1,0,0,0,59,41
3522,7346,3,5,1,1,9,2,3,4,9,4,3,4,6,4,3,3,3,5,4,6,1,0,5,1,7,3,0,0,0,53,53
3523,10656,6,5,1,1,9,2,3,1,2,4,3,3,5,4,4,4,4,5,5,5,1,0,5,1,7,3,0,0,0,55,55
3524,8841,6,2,1,2,6,2,3,3,5,3,3,2,5,4,3,3,4,5,4,2,0,1,6,1,5,2,0,0,0,49,52
3525,14035,4,5,1,1,9,4,3,1,2,4,1,3,5,5,5,4,5,5,5,6,1,1,7,1,1,1,0,0,0,74,62
3526,10024,4,3,1,1,5,2,3,1,2,1,5,2,5,2,2,3,3,2,1,4,1,0,2,1,4,2,1,0,0,33,35
3527,14221,7,1,4,2,2,3,2,1,2,1,4,4,4,3,4,4,4,5,1,5,7,7,3,2,99,-2,0,0,0,39,36
3528,10025,8,2,1,2,8,2,3,1,1,5,2,3,3,3,3,3,4,5,5,5,7,1,99,1,2,1,0,0,0,70,44
3529,9810,3,4,1,1,9,1,3,3,5,4,3,1,5,5,4,4,5,5,5,6,1,1,5,1,6,2,0,0,0,57,85
3530,8219,2,4,1,1,9,4,3,1,1,4,2,1,6,5,4,3,5,5,4,4,1,1,6,2,4,-2,1,0,0,67,58
3531,12389,8,2,1,1,4,2,3,1,1,3,2,3,5,4,3,3,3,5,5,2,0,0,99,1,3,2,0,0,0,64,54
3532,8065,4,3,1,2,3,2,3,1,2,1,4,3,3,3,4,3,4,4,1,3,1,1,2,2,3,-2,0,0,0,40,44
3533,10467,2,3,1,1,2,2,2,1,2,4,3,3,4,4,3,4,3,3,4,4,0,0,3,2,4,-2,0,0,0,48,50
3534,11679,6,2,1,2,2,2,2,1,1,3,3,3,4,4,4,4,4,5,5,4,0,0,4,1,99,99,0,0,0,44,40
3535,14169,4,5,3,2,8,1,3,3,5,3,3,3,4,3,3,3,3,3,2,4,1,0,99,1,4,2,1,0,0,51,42
3536,9315,1,4,4,1,9,3,3,4,9,3,3,3,4,4,3,3,4,5,5,3,7,7,4,2,6,-2,0,0,0,51,39
3537,7247,1,3,1,2,7,4,3,3,6,1,4,5,5,3,5,5,2,3,3,3,0,1,6,2,3,-2,1,0,0,29,55
3538,10657,5,2,1,2,2,2,2,3,7,1,3,3,4,2,4,3,4,5,5,3,0,1,4,1,3,1,0,0,0,48,37
3539,10026,2,1,1,2,1,4,1,2,4,1,3,3,1,3,3,3,1,3,2,4,0,0,1,1,2,2,0,0,0,29,41
3540,9811,2,4,4,2,7,3,3,3,7,1,5,5,5,3,5,5,3,5,3,4,0,0,4,2,5,-2,1,0,0,33,44
3541,11160,6,3,1,2,9,2,3,4,9,5,1,3,3,4,4,2,2,5,2,4,0,0,5,1,7,3,0,0,0,63,48
3542,9075,1,2,1,2,6,5,3,1,2,4,4,4,6,3,3,3,4,4,4,4,0,0,5,3,98,-2,0,0,0,39,56
3543,8220,3,5,1,2,8,4,3,3,5,3,3,3,3,3,4,4,3,5,1,4,1,1,99,2,5,-2,0,0,0,52,40
3544,8618,6,2,1,1,9,2,3,3,7,5,1,1,6,5,5,4,5,5,5,6,1,1,7,1,5,2,0,0,0,95,75
3545,9316,3,2,1,2,4,4,2,1,2,1,2,3,5,3,3,3,2,5,2,1,0,0,2,2,4,-2,0,0,0,28,43
3546,13486,3,4,1,2,6,1,3,4,9,1,5,3,5,5,5,5,1,5,5,6,7,7,98,1,6,3,1,0,0,29,69
3547,8426,2,4,1,1,8,3,3,2,3,4,2,2,6,4,3,5,4,5,5,5,1,1,5,1,7,2,0,0,0,62,57
3548,9317,4,3,1,1,6,3,3,3,7,3,3,3,4,2,2,2,2,5,1,3,1,0,99,1,99,1,0,0,0,54,37
3549,12656,1,3,1,2,8,5,3,3,6,3,1,3,3,3,3,4,4,1,1,2,7,7,1,3,99,-2,0,0,0,66,64
3550,9574,3,2,1,2,8,5,3,1,2,3,2,3,5,5,4,4,4,5,5,5,1,0,5,1,6,3,1,0,0,59,54
3551,13371,2,4,1,1,9,3,3,1,2,4,3,2,6,4,5,3,4,5,5,6,1,1,5,1,6,3,0,0,0,59,57
3552,8427,3,5,1,2,8,4,3,1,1,4,2,4,5,5,4,4,4,5,5,6,0,0,4,1,7,3,0,0,0,57,56
3553,10658,6,5,1,1,8,3,3,3,5,4,5,1,7,4,5,4,4,5,5,5,1,1,7,1,5,1,0,0,0,74,66
3554,13567,2,2,1,1,1,2,1,3,6,1,1,3,4,2,3,3,1,1,1,2,7,7,1,3,98,-2,0,0,0,32,18
3555,13034,3,3,1,1,2,2,2,3,6,2,3,2,4,3,3,3,3,4,5,4,7,0,3,3,1,-2,0,0,0,50,44
3556,11436,2,1,1,1,3,5,2,2,3,1,5,3,4,4,4,4,3,5,2,4,7,7,3,1,99,2,0,0,0,35,41
3557,10027,3,5,1,1,9,4,3,1,1,5,2,2,6,4,5,5,5,5,5,6,1,1,6,2,7,-2,0,0,0,60,82
3558,8066,2,2,1,1,4,5,2,3,7,1,2,3,5,3,3,4,4,3,1,3,0,0,1,1,1,1,0,0,0,35,42
3559,9318,4,2,2,2,6,2,3,3,5,3,2,2,5,4,4,4,4,5,5,5,1,1,3,1,1,1,0,0,0,67,55
3560,8428,4,5,1,1,2,1,2,4,9,1,5,2,5,4,5,5,4,5,3,5,7,7,3,2,6,-2,0,0,0,33,50
3561,11680,5,3,4,2,8,3,3,4,9,2,3,2,4,2,2,4,3,4,1,2,7,1,4,1,7,3,0,1,0,58,35
3562,10840,4,5,1,1,9,5,3,1,1,3,2,2,5,4,4,4,4,5,2,6,1,1,5,1,7,3,0,0,0,59,58
3563,8842,8,3,1,2,3,1,3,3,5,3,3,2,5,4,3,4,5,5,5,5,7,7,99,1,99,99,0,0,0,58,52
3564,9319,7,4,1,1,8,1,3,3,5,4,3,3,5,4,4,5,4,5,3,6,7,1,5,1,4,2,0,0,0,61,66
3565,8221,4,4,1,1,9,4,3,3,7,3,2,2,5,4,3,4,4,5,5,5,1,0,5,1,5,2,0,0,0,62,58
3566,13693,4,2,4,1,3,2,3,4,9,4,1,3,4,3,1,4,4,4,3,5,0,1,99,2,3,-2,0,0,0,67,44
3567,10468,6,3,4,2,8,5,3,3,5,3,3,2,5,3,4,5,4,5,5,5,0,0,98,3,98,-2,0,0,0,55,53
3568,10659,4,2,1,2,8,4,3,3,6,2,2,1,6,5,4,4,3,5,5,6,1,1,6,1,6,2,0,0,0,68,62
3569,11778,6,5,1,2,5,3,3,3,5,2,2,2,7,2,4,4,2,5,5,1,0,0,5,1,5,1,1,0,0,38,65
3570,11292,4,4,1,2,8,3,3,3,7,3,3,2,5,3,3,4,4,5,2,2,0,0,99,1,99,99,0,0,0,46,51
3571,9812,8,3,1,1,3,1,3,4,9,2,5,1,3,1,3,4,1,5,1,2,0,0,3,1,5,2,0,0,0,27,28
3572,10028,3,3,1,2,6,4,3,4,9,2,2,2,5,3,4,4,4,5,1,4,0,0,5,2,7,-2,0,0,0,58,54
3573,7466,3,2,1,1,4,2,3,2,3,5,2,3,4,3,3,3,3,3,3,4,7,7,7,1,1,1,0,0,0,57,42
3574,13379,3,5,4,2,8,2,3,1,2,3,3,2,3,4,4,3,4,5,2,6,1,0,4,2,7,-2,1,0,0,55,42
3575,13286,1,4,2,1,5,2,3,4,9,3,4,3,4,1,3,5,1,2,1,6,7,7,2,2,5,-2,1,0,0,38,31
3576,12766,2,4,2,1,8,2,3,1,2,4,2,2,6,4,5,5,5,5,5,6,1,1,6,1,5,3,0,0,0,61,56
3577,9320,5,5,1,1,7,3,3,2,3,2,2,2,5,3,4,4,4,4,1,5,1,0,98,1,4,2,1,0,0,54,51
3578,13742,8,2,1,1,5,2,3,1,2,3,4,2,4,4,4,4,4,5,2,3,7,7,3,2,5,-2,0,0,0,59,54
3579,7153,1,4,1,1,8,3,3,1,2,3,2,3,4,3,3,3,3,3,3,4,7,7,99,2,98,-2,0,0,0,59,42
3580,9076,3,4,1,2,9,5,3,1,2,2,2,3,4,4,3,4,4,4,5,3,1,1,5,1,7,3,1,0,0,52,36
3581,9077,3,3,4,1,3,1,3,2,3,3,3,5,1,3,3,5,4,5,2,4,-1,1,1,1,5,2,0,0,0,47,29
3582,9575,6,3,1,1,1,2,2,1,2,4,1,3,4,3,1,1,3,5,5,4,1,1,99,1,-1,-1,0,0,0,74,47
3583,13872,2,2,2,2,3,5,2,1,2,4,4,3,4,3,3,3,3,3,3,5,7,7,1,2,4,-2,0,1,0,45,42
3584,12767,8,3,1,2,4,1,3,4,8,4,4,4,5,4,4,4,5,5,1,4,7,7,99,1,-1,-1,0,0,0,57,40
3585,11161,6,3,1,1,8,2,3,4,8,5,1,3,5,4,4,3,4,4,5,5,1,0,7,1,6,2,0,0,0,72,48
3586,7467,4,5,1,1,9,3,3,1,1,5,1,1,7,4,3,1,4,5,5,5,0,0,7,1,7,3,0,0,0,65,70
3587,8429,4,5,1,1,7,3,3,4,9,4,3,3,5,4,4,4,3,5,2,3,1,0,4,1,5,2,0,0,0,54,50
3588,8067,2,3,1,2,3,4,2,2,3,1,5,3,3,2,3,3,2,1,1,3,0,0,2,1,3,2,1,0,0,35,35
3589,10469,6,5,1,1,4,1,3,2,4,4,2,2,6,5,4,4,5,5,5,6,1,1,4,1,6,2,0,0,0,63,67
3590,13555,2,2,1,2,7,4,3,3,6,1,5,5,5,5,5,5,5,5,5,6,7,1,2,1,2,1,0,1,0,37,74
3591,9079,1,3,1,1,8,4,3,2,3,4,2,2,5,4,2,2,1,5,1,5,1,0,5,3,2,-2,0,0,0,63,65
3592,8430,6,4,1,1,7,2,3,4,8,5,1,3,4,5,4,4,5,5,5,5,0,0,7,1,1,1,0,0,0,72,60
3593,11779,8,3,1,2,6,2,3,3,5,3,2,2,5,5,3,3,4,5,5,5,7,7,99,1,99,99,0,0,0,59,52
3594,13918,2,4,1,1,6,2,3,3,5,3,5,3,4,3,4,3,2,5,1,4,1,1,4,1,4,2,0,0,0,29,45
3595,10996,5,3,1,2,4,2,3,3,5,1,5,5,3,4,4,5,4,5,5,2,7,7,99,1,99,1,0,0,0,29,58
3596,13416,4,3,1,1,8,3,3,1,2,1,5,3,4,2,2,2,2,5,1,5,1,1,4,2,6,-2,1,0,0,35,52
3597,11162,6,3,1,2,7,5,3,3,5,3,2,3,4,3,4,3,4,5,4,4,7,0,99,1,1,1,0,0,0,60,43
3598,12860,3,1,4,2,3,5,2,4,8,2,3,4,5,4,4,4,5,5,5,6,0,1,99,1,99,98,0,0,0,50,73
3599,12657,6,3,1,1,6,2,3,2,3,5,5,2,7,5,4,4,5,5,5,6,1,7,3,1,4,2,0,0,0,80,76
3600,12997,4,4,1,1,9,5,3,3,5,3,2,3,5,3,4,3,4,4,4,5,1,1,5,1,7,3,0,0,0,57,52
3601,7922,2,2,2,2,1,5,1,3,6,3,5,3,2,3,5,5,4,4,5,6,0,7,1,3,3,-2,0,0,0,38,47
3602,9813,2,5,3,1,7,2,3,4,9,3,2,3,5,5,5,5,4,5,5,6,0,0,5,2,6,-2,0,0,0,53,56
3603,9814,3,2,1,1,6,2,3,2,3,2,3,3,5,4,3,3,4,5,2,2,1,7,4,1,5,2,0,0,0,54,42
3604,9576,4,3,1,1,8,3,3,4,9,4,2,3,5,4,4,4,5,5,5,5,1,0,6,1,5,2,0,0,0,64,51
3605,11780,6,4,3,2,4,2,3,4,9,5,1,2,5,4,5,1,5,5,4,6,7,1,6,1,3,1,0,0,0,86,73
3606,9321,7,4,1,2,7,1,3,1,2,5,1,2,6,5,4,4,5,5,5,6,0,1,5,1,1,1,0,0,0,68,61
3607,12390,4,4,1,2,8,2,3,3,5,4,1,2,6,4,5,2,4,4,4,6,1,1,99,1,99,99,0,0,0,71,61
3608,11293,8,2,1,2,1,2,1,4,9,1,3,5,3,2,3,4,4,5,5,2,7,7,4,1,4,2,0,0,0,34,23
3609,9322,7,5,1,2,2,1,2,3,5,4,2,4,6,5,4,4,5,5,5,4,1,1,7,1,1,99,0,0,0,62,56
3610,10660,4,1,1,2,1,2,1,3,7,4,1,2,4,3,4,2,4,5,5,6,1,1,7,-1,2,-2,0,0,0,67,43
3611,12981,8,2,1,2,1,1,1,1,1,1,3,4,4,3,4,4,5,5,1,2,0,0,99,2,99,-2,0,0,0,55,42
3612,11573,8,2,1,1,2,2,2,1,2,3,3,3,5,5,4,4,5,5,5,6,7,7,99,1,1,1,0,0,0,65,57
3613,13783,1,3,4,2,2,5,1,4,9,3,3,4,2,2,3,3,3,3,3,4,0,0,3,2,1,-2,0,0,0,52,36
3614,7796,3,5,3,1,9,3,3,4,9,4,4,2,6,4,4,4,4,5,5,5,1,1,7,2,7,-2,1,0,0,48,59
3615,12882,3,2,4,2,7,4,3,4,9,4,3,1,6,4,5,5,4,5,5,6,0,0,6,1,6,2,0,0,0,60,67
3616,12267,2,2,4,2,3,5,1,4,8,3,3,5,5,4,5,5,5,5,5,6,7,1,99,2,3,-2,0,0,0,58,54
3617,12928,5,3,1,2,7,2,3,2,4,2,4,4,3,2,3,3,2,4,2,5,0,1,99,1,4,98,0,0,0,43,37
3618,11437,6,2,1,2,3,2,3,4,8,2,3,5,3,3,4,4,3,4,4,3,0,0,99,2,99,-2,0,0,0,51,40
3619,11976,8,2,1,2,2,1,3,3,5,3,3,3,4,4,5,5,5,5,5,4,7,7,6,1,7,1,1,0,0,46,60
3620,8431,3,3,1,2,8,5,3,2,4,4,2,2,5,4,4,4,4,5,4,5,1,0,5,1,6,3,0,0,0,59,58
3621,14175,8,5,1,1,9,2,3,3,5,5,1,2,5,4,3,3,4,5,5,3,0,1,7,1,99,1,0,0,0,72,51
3622,8843,1,3,1,2,5,3,3,2,4,3,4,3,4,3,2,2,3,4,1,3,7,0,3,3,98,-2,1,0,0,42,43
3623,9323,7,4,1,2,8,2,3,2,3,2,3,3,5,5,4,3,5,5,5,6,7,7,99,1,3,99,0,0,0,67,75
3624,10254,8,4,1,1,2,1,2,3,7,2,2,2,6,4,3,3,4,5,2,2,1,7,4,2,5,-2,0,0,0,47,55
3625,14165,8,2,1,2,2,1,2,2,4,2,5,4,4,4,5,5,4,5,4,6,7,7,5,1,1,1,0,0,0,48,37
3626,13419,3,3,2,2,8,3,3,3,5,3,3,2,4,2,2,2,2,3,1,3,0,1,3,2,6,-2,1,0,0,37,39
3627,10997,2,4,1,1,4,5,2,4,8,5,4,3,5,5,5,5,5,5,5,6,1,1,5,1,3,2,0,0,0,62,72
3628,12207,8,2,1,1,5,2,3,3,7,4,2,3,6,4,4,4,4,5,4,6,1,1,7,1,1,1,0,0,0,65,56
3629,9577,2,4,1,2,5,2,3,2,3,3,3,2,5,4,4,4,4,5,1,2,1,1,4,2,4,-2,1,0,0,56,50
3630,9815,7,4,1,1,7,2,3,3,5,2,3,2,5,-1,4,4,3,5,3,3,7,7,5,1,4,2,0,0,0,47,50
3631,9080,2,2,2,2,3,5,2,3,5,3,5,3,3,3,3,3,3,3,3,2,0,1,1,1,3,2,0,0,0,39,32
3632,12998,7,2,1,2,3,1,3,1,2,3,3,3,4,3,4,4,4,5,5,2,0,0,5,1,99,99,0,0,0,54,50
3633,8844,6,2,4,1,1,1,2,4,8,3,3,2,3,3,3,4,4,5,2,2,0,0,1,1,1,1,0,0,0,58,44
3634,9578,8,4,1,2,8,2,3,3,5,3,1,2,5,4,5,4,4,5,5,5,0,0,7,1,7,2,0,0,0,69,55
3635,12208,6,2,1,2,7,2,3,3,7,4,2,3,3,4,3,2,5,5,5,6,1,1,99,1,1,1,0,0,0,69,47
3636,10029,6,3,1,2,5,2,3,1,2,5,1,2,7,5,4,4,5,5,5,6,0,0,7,1,4,2,0,0,0,79,82
3637,7176,2,5,1,1,9,3,3,3,6,4,4,3,6,3,3,3,3,3,3,4,0,0,3,3,7,-2,0,0,1,42,51
3638,13586,6,5,1,1,8,2,3,3,7,3,2,2,5,4,4,4,4,5,5,4,0,7,7,1,1,1,0,0,0,61,46
3639,13631,1,4,1,1,6,4,3,1,2,3,2,3,5,4,4,5,4,5,5,4,0,0,6,3,1,-2,0,0,0,60,46
3640,10470,7,5,1,1,9,3,3,1,1,2,3,3,5,4,5,5,5,5,5,6,1,1,99,1,99,1,0,0,0,52,56
3641,13079,5,3,1,2,7,3,3,1,2,3,2,3,5,3,4,4,4,5,5,5,1,1,5,1,99,99,0,0,0,56,42
3642,9324,1,2,1,1,4,2,3,3,7,2,3,3,5,3,4,4,3,5,1,3,7,7,2,2,99,-2,0,0,0,48,43
3643,8222,4,1,2,2,1,1,1,4,8,2,3,3,6,4,5,5,5,5,1,5,-1,-1,99,2,2,-2,0,0,0,57,65
3644,10030,3,5,1,1,5,3,3,2,3,3,3,2,5,3,3,2,4,5,4,2,7,1,5,3,1,-2,0,0,0,51,43
3645,9081,3,2,1,2,7,2,3,2,3,4,4,2,4,5,4,4,4,5,4,5,0,0,5,1,2,1,0,0,0,75,49
3646,8068,3,4,2,1,7,4,3,3,7,3,4,3,4,4,4,5,4,5,5,5,1,1,99,1,99,2,0,0,0,64,51
3647,13174,4,1,1,2,1,1,1,4,9,5,5,3,4,4,4,1,5,5,1,1,7,7,1,2,1,-2,0,0,0,24,47
3648,14088,4,3,1,2,9,2,3,2,3,3,1,2,5,4,5,5,4,5,5,6,1,0,5,1,1,1,0,0,0,66,67
3649,12059,4,4,1,2,8,2,3,1,2,3,2,2,5,4,4,2,3,5,1,6,1,1,3,1,4,2,0,0,0,66,60
3650,7294,2,3,1,2,1,3,1,4,9,3,3,3,5,3,3,3,3,3,3,4,1,1,99,2,99,-2,0,0,0,48,42
3651,8223,3,5,1,1,8,4,3,3,6,4,3,3,5,3,3,3,3,5,2,5,1,0,4,1,5,3,1,0,0,59,44
3652,11977,7,2,1,2,2,2,2,1,2,3,3,2,5,4,4,4,5,5,3,5,0,0,3,1,1,1,1,0,0,61,52
3653,8845,4,3,4,1,5,3,3,1,2,4,2,3,5,3,4,4,4,5,2,5,0,1,5,2,5,-2,0,0,0,54,47
